ChargePeriodStart,ChargePeriodEnd,ResourceId,BilledCost,ChargeCategory,Tags
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7b174118-024b-4ae0-bece-71e260869c40""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c3e6c586-acdf-4c74-8e49-14015c2e6e92""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a8523889-72b2-4dd0-bdd9-9cdc6659033e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ca3f3a9e-cbd3-43bf-a1c9-44dbf01a1633""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6056a44f-0c50-4b8f-9c21-e0144bc48e8c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d00c97da-6071-4654-b598-01bf0c14830b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-73107398-b955-4e13-a6b0-d75985ecf7e4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7c1ebdb5-5bab-4fb4-9389-cbf20b0d1d95""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f2dd6d51-4276-41de-9dc9-5223e3a12145""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-16f72bf9-7a61-47ad-9183-0d4812ac5c23""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c1bdda1e-f872-4b49-970c-fd20b698f6a5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bc8fd5b6-da1f-4ad6-a57b-8cd8840f86db""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d9711603-75f9-429b-9246-52b1deb2f664""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-af3f2e98-2806-4779-a5aa-d07da1f8c7f7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dcfb2f57-cee3-4853-9700-6f313a1acc15""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-68f074bb-d813-4843-9e8a-9e727bfe7368""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-031ffcad-7d82-4839-9cd6-a8f6d33cb933""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dbc98f6f-f5d9-48e3-a4e1-78d20970f3e1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1ef06b7e-ccc9-4a2a-a623-81959f682ac6""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2684259e-8df9-48e4-9c51-55167dae69d0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-139c51fd-1880-4e86-8cad-756e9662e8f8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-722fcc2e-916b-41e3-a751-a119c46bc040""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b6fb80cd-b66b-4846-a47f-8cc758c16f00""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-25c2cad9-37b7-408d-bda5-b9ae9b705e86""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1042a637-0236-4a80-a0a9-6ece16bdd800""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-318eca7d-4b2d-4be2-95f9-2cd310b01d21""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3e123c55-f6a8-40fa-8946-3b667b020332""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-59904dbb-b8cc-4e2a-b447-fa786a840076""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c6ade889-84bc-414a-aadb-d980c20f91a7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f0eabb4f-2518-4613-a1f4-d354df87c874""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-217c235e-410a-4060-8937-fb5111da33c7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-64c78f21-262c-454e-be4b-70ab7d8dcbba""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1bf894ee-0588-4ce8-b286-211542e543be""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-75ffa708-82c2-40ce-aa16-9064e110b5fe""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6a967ea4-e9b4-4417-acde-f9c76647942c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-08b148b6-7006-437d-82aa-25dfde412aa9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d7ba9d9c-64e2-44fc-afc8-4585b12f58e0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b907b12a-73d5-4ebe-a3cf-3fdbcfd3a606""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4f66f6c7-ac23-4e9d-9ec0-919cee5ac990""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e6f15ed4-1eb9-45d7-ba2e-1c4ecb724793""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cefd7a1a-aefb-429f-a279-0c322e023342""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-761cf74e-d5df-45be-8eee-53ab5837fbac""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-24cbd985-85f0-4841-af63-5684a83102c3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7016bcaf-eb85-49e5-b37f-7f88a09fc831""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-09b6a352-c3e8-4d4f-bbfe-f3985ee171b1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-edb5a1d8-ad8d-4f29-8a32-f091b414c606""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5fbdacfe-9d0f-4929-ad49-056862ec0a5f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bcd0713d-d24b-459b-8117-f9af9e0d36b9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ef6e3fab-5f4e-4e22-867e-8c05b19c66ff""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-fd8fdaf5-5d5b-4eeb-a0e2-e124784dd8c3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-81bc6efe-5835-465d-8625-f8859cc4af8b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-342432f1-8690-44e9-b21f-e2c7955c1c6c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-15ca0051-f42e-4f09-b983-3f2e640174c2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f8adfed4-2612-4244-ab6d-10128b42d9ab""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-48c125ad-a2ed-4d5f-a09d-e2c3d17f82db""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b03c704b-5c13-4e2c-b9cc-699eee112a1d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-def7ab67-348d-4a09-804a-9864c5236790""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7dd2f064-285d-436d-8635-3ad386b047d3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-eb3ca412-9950-4db4-af5c-63106366f5d5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bf2a58bf-33c5-4ff0-8ddf-49e962192de9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ac899b75-06ed-44d4-802e-7a07b2ef67f1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c99ee320-ceca-4ea1-a14f-ae0e115e95e9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-64ea1731-7157-41c8-a3ce-a07da59be755""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-63c52f57-881e-4809-ada6-f118091ca588""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4562db19-f6cf-40da-ab3d-9a9ac6554eb0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5fb7a0ed-b9bd-41e7-80f6-6a189fca0fb1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-591f0868-65f6-49ff-882a-9e911758228a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-63b95455-57d5-426c-8a38-23e0f5e624f3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a6f30b7e-5ea7-4d35-8e97-208b5fe7c005""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-977c7870-57ac-4e76-ac22-8bb02513d377""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cb65e726-3bd1-420f-b939-147aa5acaf38""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-79dd1f79-1c08-44fc-9d7a-7da49214e699""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dd74051e-2c9e-400e-b6b4-28f8fd726383""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6b7a6edc-1476-46e8-a83c-24bc6959911f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ad313a29-54d5-49a1-9608-851f468fa4ca""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6bb1071b-e842-4dc5-87fc-594dd16180da""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-710e712f-d860-475d-b656-ffdc19953449""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6f29449d-d31a-4dff-afa5-d2a8f0842903""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d9406f2a-d022-4896-84e4-8ae66ed6aa9e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2d8ba819-67bc-4ae0-b0ee-385e6db71d40""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9befcd35-f759-4ae1-b61b-480ff79c4494""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-07496022-6a47-46ae-b99e-ddd5613ae8f4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6d9546c5-c4c1-406d-805b-bf1544f4d285""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1bcfc04b-799f-47fd-834c-e7383b6fd02c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-daed41b7-4856-4aa8-b0ad-ac4bfc5ede82""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-0528a22f-9bdd-4647-87dd-e7808a26e165""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8679b446-6fef-46b9-a794-ac5907d41594""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a12bf7e6-7b24-4eb7-b146-f8a34d39b7a2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6309c28f-cff0-4f2f-aacc-56d0ac1fe324""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-09e15207-e674-48e0-aac8-de28d8820eac""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-203977c8-77ef-4b21-831b-c28a06f98a25""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-102b55ff-8650-44dc-b8ee-37b3d0e1d7d9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-27f4fb8c-0bf1-48f5-8aab-16d201f00876""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9e92cd98-b076-4d37-a0ed-fdfbe7842ede""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e40227bd-803c-4f1e-885e-17136194cdb0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-60d8cb1f-49d7-4663-96fd-11179b624cfb""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6c05f251-235b-4850-bd04-8d9455ae3551""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8d9b7ae3-98d3-433f-b790-daca5daf0875""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bae7eeae-7eb8-4836-8feb-b3cfed7f526e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ad4267e1-a9aa-4476-90b3-d1a98025f0e0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5b17b7f7-e8dc-4f48-873f-80adbf200ac5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7bd855cc-7b3c-4128-acbd-c6c6d30bf8cc""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c89053f7-526b-48a5-88ad-1a4dc2b1797f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ce29f775-c695-400d-aad6-d5ac590f96f6""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b0c259d4-7d67-4fa4-aa1e-46ca96070aa7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-69b0ed5c-7890-4067-8722-fdcc4fbf33f0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1ae4544d-91ae-46a2-abf9-c60a222009b5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a0f7e0b4-d23d-4907-bf51-5c85313b62c8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1df7311a-1d7b-46b5-8f67-586f918ede3d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-09ca3555-1685-43db-a37e-174ef72f3248""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5bfd1c5a-d66d-43b1-b165-d56a75ed96c9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7f89af3c-c843-4936-8e19-65a20272f0da""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-63bb3445-8cc3-4bfe-ae7e-01d0883f0ee8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-70f9bb3b-8477-4128-82a1-554d04246333""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-66dbe74b-ba4f-472e-8429-c6f5a9ecc094""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-27906f96-7660-4fdf-9724-5c87b533f0df""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d475ac2b-4019-499d-b0ef-ce5b18dd4f6a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d46d261a-9e5d-4040-86c2-8a8919ec07b4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-75c15452-d4da-42c0-9b71-873a5ee27607""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-87ca3e73-0246-4c46-8cf6-2de29d1fa102""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-febf4ee7-a1d9-4160-9308-28611d96732d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-753c45ad-ec4f-48d2-b247-82b100fde962""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3d296019-3d5b-40fb-8df5-36aaf228d28b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e4610779-f4df-4bd5-9230-6d70af933e08""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8996d01a-c59d-4536-adcd-31c9ab26dbec""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3ca109cc-b58f-4cb8-9517-4eaa145aa91f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-12ac00db-e899-4755-b159-be747486bfb9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-08ddc458-7ba7-4ccb-8d79-fd4aec2dc6f9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f5a216da-863e-4f7f-b16b-d9c207b5bf7b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-895fd56a-f418-4cfc-9ed0-4e1d90ed4304""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-379c8b5b-2172-468b-b9f0-6030ad3fb9bc""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b32406a6-90cf-4240-9b85-b3c02a7a6144""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ef4e548c-fc72-43f9-9d4a-960d5aef6482""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-653da7b0-f89c-4ef0-adf1-88f87f80cfa3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-09722643-8fd8-448a-af35-d4a5e5eecc80""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dbe4769b-3c88-4d6b-9a57-f9bdd85dfbed""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e9292077-d0a0-4cf5-9c46-9ca0491b8707""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e418dcdc-689a-4fe6-b9d2-85e6748c68d8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-54a82246-b777-40d4-9c7f-b89f58925328""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1f35b4e5-9c80-43d7-95d8-f4e38671b1aa""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-69d6339c-1192-44d9-8f7e-ebe15a6cb55b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e3ab53ba-c3a6-4a33-a709-f938598af123""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8ea3ed1f-cc26-43ae-86b7-7e503b291c3e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e231b2e0-6581-4c2c-96fe-3a72ffa5eccb""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-148a177e-3420-4f30-a933-084fae4af85d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-fd746ccb-f31c-4bae-be65-7e7c79ac620c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-0f4dc6e0-6338-4215-937d-e59f68d0ee50""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8392806d-afc4-47e3-956d-1d7309eb556a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cbce4217-487b-4833-8d5c-28f2c8bb5854""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7bbc7caa-55dc-40bb-8380-f91bffaf14c8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bff3abcd-1a01-4e96-a59e-3388b60a37ab""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-87dc276e-644f-4275-91e8-13b3d9009088""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2fd3d96f-5ace-4d40-a37e-b054805f6191""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-43acf16e-bacb-4d49-9047-448f2e204c06""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-be3a686d-f51a-42d8-bfb4-c3260bf8f854""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-90fc9a45-e687-47b4-adc8-0bbcc70ae5e0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-81513096-c2f2-4322-9f28-eb15f14024e2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-904b27b1-b409-45ba-b8c3-1a7f123e4d7b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ced898f6-bfb9-42f3-a5c2-843cf4fb3684""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-38243572-a873-4778-b08c-504078c411b2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3d3f85e7-b2be-47a4-9780-645abd8e4169""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-565c9fb5-551e-49e3-9436-3a5bd4730f56""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7977de9a-f9e4-4f72-8e91-9eb858b1045e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b68c042a-0f36-4d32-80b3-715f2a8e287a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-637f7c4a-4099-4b64-97cb-0d3aa22d6f6f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3d05bdff-1b98-4a0d-ac0b-eddc8a6867c3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-168244aa-f4c5-4233-98af-4eaa3d529d3b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c4c0d069-c96f-44e1-beff-821ecaf8bcae""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-09a09afe-75dc-43a2-a935-629c9c94669d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8b3a62cc-db6f-4ea5-a1c8-4f89e500f27a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6d41bf1f-50ac-42ed-a1dd-278d9801c7d2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-32551b42-26d6-40c0-b3f0-dd611ff056fa""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b7859e62-704d-4a56-b634-714e39215d94""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-55367dda-70c2-4fc2-8f1f-5b2b4dd08892""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-90a797dc-cb73-4750-b26f-268b7da149fe""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b03f3f5e-8812-46e4-9e4c-457de960928e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-04e6e5e0-b89b-4a17-8896-2e0fd46b14d0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f62705b4-9c99-4309-9b21-2041afed8277""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bec58949-90c1-4f47-84d4-f229d81bf4be""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-aeeadc78-aeea-4067-8fa5-919bb02922e2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a544b066-8167-417f-b4e3-a7733ff48e56""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e9537478-d2af-4051-bb30-1ac4a1def900""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e8654a95-8f3b-4a42-8856-868c4cd5884c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-fda8d4c4-e6e1-4803-8880-0f372bff9db7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f76fd87f-a634-4e86-9aed-be7f51a28588""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-066a3c20-037d-4cb9-8865-11f5ee052f38""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-0f0b4922-6086-4ae1-8e4b-9292d6e5b40a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3aa98c9f-6e66-4501-94ed-7bee5993d23e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-0f00383f-cc33-4ed9-bc9d-51f5b3e45e03""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8dae80c9-2df8-42d4-936a-d8fb1631600b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-224ecddf-b9eb-465e-a4a2-ebcb86631add""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2828a5a0-4ab7-4220-99e5-268ffd10611d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-20a619f1-0ebe-4430-9ddc-c81f7be52ddd""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a202a7f6-5bb7-4130-a17b-cc8a1d96e375""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d2402e1f-cc62-4d35-83c8-b83e7498dc1d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-53cc223c-f82f-489b-8ffa-9513975c783d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1e1221e2-bd7b-4263-ae6d-c59241525b0b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c7a187fe-7c09-42f5-aa77-238c8a716edc""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c8c4a875-fa5f-486b-96dc-8fbba5c4da26""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-68ee8c39-9260-4908-a0bc-346bed400856""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7add7572-634d-4f5e-b8ee-d368e250ff08""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7bf30e83-8cd2-40e2-9389-5eee17723824""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7516f798-428f-4295-9083-c27f36076987""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9e322428-5d65-4118-95d5-c06071d02ea2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-78a3ad16-6ae3-48a4-9883-18aa86618209""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f6e99aa5-f005-4c62-9b3b-4ffd918b0787""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7ff402f7-f77f-478c-856a-54caa59a9e8a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-33ba25e6-e394-4b82-9f20-6f6c16373846""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a27f7e42-5267-4b7c-a83d-2e0ff85f045e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7b96e5b1-5307-4fba-99ff-c0eacbd75c4c""}"
